VTVT	Apple Hospitality REIT Inc. Common Shares	United States	Consumer Services	Real Estate Investment Trusts
HPS	Apellis Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
ARD	Applied Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
VRNA	Aptorum Group Limited Class A Ordinary Shares	Hong Kong	Health Care	Major Pharmaceuticals
DBVT	Apollo Global Management Inc. Class A Common Stock	United States	Finance	Investment Managers
CFFN	Apogee Enterprises Inc. Common Stock	United States	Capital Goods	Auto Parts:O.E.M.
NAII	Cellect Biotechnology Ltd. American Depositary Shares	Israel	Health Care	Medical/Dental Instruments
GLP	AppFolio Inc. Class A Common Stock	United States	Technology	Computer Software: Prepackaged Software
IBEX	Appian Corporation Class A Common Stock	United States	Technology	Computer Software: Prepackaged Software
VRNS	Digital Turbine Inc. Common Stock	United States	Miscellaneous	Multi-Sector Companies
FIF	Aprea Therapeutics Inc. Common stock	United States	Health Care	Major Pharmaceuticals
ACTC	Blue Apron Holdings Inc. Class A Common Stock	United States	Consumer Services	Catalog/Specialty Distribution
ATHE	Apollo Strategic Growth Capital Class A Ordinary Shares	United States	Finance	Business Services
PRTA	Alpha Pro Tech Ltd. Common Stock	Canada	Health Care	Industrial Specialties
TYG	Aptose Biosciences Inc. Common Shares	Canada	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
ARAV	Preferred Apartment Communities Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
EMKR	Aptiv PLC Ordinary Shares	United Kingdom	Capital Goods	Auto Parts:O.E.M.
POWW	Aptinyx Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
GGAL	Aptevo Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
APHA	Asia Pacific Wire & Cable Corporation Ltd. Ordinary Shares (Bermuda)	Taiwan	Basic Industries	Telecommunications Equipment
FUND	Apex Technology Acquisition Corporation Class A Common Stock	United States	Finance	Business Services
PUMP	Apyx Medical Corporation Common Stock	United States	Health Care	Medical/Dental Instruments
SBBP	AquaBounty Technologies Inc. Common Stock	United States		
ARTNA	Aqua Metals Inc. Common Stock	United States	Basic Industries	Metal Fabrications
PTC	Algonquin Power & Utilities Corp. Common Shares	United States	Public Utilities	Electric Utilities: Central
UFCS	Aquestive Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
BX	Evoqua Water Technologies Corp. Common Stock	United States	Technology	Industrial Machinery/Components
HDB	Antero Resources Corporation Common Stock		Energy	Oil & Gas Production
JILL	Aravive Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
FND	Accuray Incorporated Common Stock	United States	Health Care	Medical/Dental Instruments
OPEN	Aequi Acquisition Corp. Class A Common Stock	United States	Finance	Business Services
GNUS	ARC Document Solutions Inc. Common Stock	United States	Consumer Services	Professional Services
FGBI	ArcBest Corporation Common Stock	United States	Transportation	Trucking Freight/Courier Services
NTP	Ares Capital Corporation Common Stock	United States		
ENVB	Arco Platform Limited Class A Common Shares	Brazil	Consumer Services	Other Consumer Services
MUFG	Arch Resources Inc. Class A Common Stock	United States	Energy	Coal Mining
TVTX	Arcos Dorados Holdings Inc. Class A Shares	Argentina	Consumer Services	Restaurants
MKGI	Arcturus Therapeutics Holdings Inc. Common Stock	Israel	Health Care	Major Pharmaceuticals
CALA	Ardagh Group S.A. Common Shares		Consumer Durables	Containers/Packaging
TACT	Ares Dynamic Credit Allocation Fund Inc. Common Shares	United States		
ENB	Aridis Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
LUV	Ardelyx Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
SPLK	Alexandria Real Estate Equities Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
BGCP	American Resources Corporation Class A Common Stock	United States	Consumer Services	Other Consumer Services
QADB	Ares Management Corporation Class A Common Stock		Finance	Investment Managers
HALL	Argo Group International Holdings Ltd.	Bermuda	Finance	Specialty Insurers
VMM	argenx SE American Depositary Shares	Netherlands	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
BWAC	Apollo Commercial Real Estate Finance Inc	United States	Consumer Services	Real Estate Investment Trusts
LMNR	ARKO Corp. Common Stock	United States	Consumer Non-Durables	Food Chains
KN	Ark Restaurants Corp. Common Stock	United States	Consumer Services	Restaurants
BCLI	American Realty Investors Inc. Common Stock	United States	Finance	Real Estate
PG	Arlo Technologies Inc. Common Stock	United States	Consumer Non-Durables	Consumer Electronics/Appliances
BNS	Alliance Resource Partners L.P. Common Units representing Limited Partners Interests	United States	Energy	Coal Mining
PSHG	Aramark Common Stock	United States	Consumer Services	Restaurants
KSU	Armata Pharmaceuticals Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
CUZ	Arena Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
BSX	Arconic Corporation Common Stock			
L	Archrock Inc. Common Stock	United States	Public Utilities	Natural Gas Distribution
FSKR	Arrow Financial Corporation Common Stock	United States	Finance	Major Banks
TIPT	Aerpio Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
WATT	Arcutis Biotherapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
FCO	ARMOUR Residential REIT Inc.	United States	Consumer Services	Real Estate Investment Trusts
SNR	Array Technologies Inc. Common Stock	United States	Consumer Durables	Miscellaneous manufacturing industries
IHTA	Artelo Biosciences Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
CNSP	Artesian Resources Corporation Class A Common Stock	United States	Public Utilities	Water Supply
KIQ	Art's-Way Manufacturing Co. Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
BPYU	Arvinas Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
PROV	Arrow Electronics Inc. Common Stock	United States	Technology	Electronic Components
CB	Arrowhead Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
BSVN	ARYA Sciences Acquisition Corp III Class A Ordinary Shares	United States	Finance	Business Services
KO	ASA  Gold and Precious Metals Limited	United States		
NAV	Asana Inc. Class A Common Stock		Technology	Computer Software: Prepackaged Software
NAOV	Atlantic Street Acquisition Corp Class A Common Stock	United States	Finance	Business Services
RCUS	Associated Banc-Corp Common Stock	United States	Finance	Major Banks
WYY	Ardmore Shipping Corporation Common Stock		Transportation	Marine Transportation
TRP	Liberty All-Star Growth Fund Inc.	United States		
GNLN	ASGN Incorporated Common Stock	United States	Technology	Professional Services
MSBI	Ashland Global Holdings Inc. Common Stock	United States	Consumer Durables	Specialty Chemicals
IMAC	AdvanSix Inc. Common Stock	United States	Basic Industries	Major Chemicals
CQP	AerSale Corporation Common Stock	United States	Consumer Durables	Industrial Specialties
SEEL	ASLAN Pharmaceuticals Limited American Depositary Shares	Singapore	Health Care	Major Pharmaceuticals
ZCMD	Avino Silver & Gold Mines Ltd. Common Shares (Canada)	Canada	Basic Industries	Precious Metals
TOMZ	Assembly Biosciences Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
COWN	ASML Holding N.V. New York Registry Shares	Netherlands	Technology	Industrial Machinery/Components
UG	Ascendis Pharma A/S American Depositary Shares	Denmark	Health Care	Major Pharmaceuticals
THTX	Academy Sports and Outdoors Inc. Common Stock	United States	Consumer Services	Other Specialty Stores
TUSK	Aspirational Consumer Lifestyle Corp. Class A Ordinary Shares	Singapore	Finance	Business Services
XP	Aspen Aerogels Inc. Common Stock	United States	Consumer Services	RETAIL: Building Materials
VRCA	Altisource Portfolio Solutions S.A. Common Stock	Luxembourg	Consumer Services	Other Consumer Services
FUTU	Aspen Group Inc. Common Stock	United States	Consumer Services	Other Consumer Services
QGEN	Grupo Aeroportuario del Sureste S.A. de C.V. Common Stock	Mexico	Transportation	Aerospace
AOD	Assertio Holdings Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
GBT	AmeriServ Financial Inc. Common Stock	United States	Finance	Major Banks
DISCK	Astrotech Corporation (DE) Common Stock	United States	Capital Goods	Biotechnology: Laboratory Analytical Instruments
RPT	Astec Industries Inc. Common Stock	United States	Capital Goods	Construction/Ag Equipment/Trucks
ACAC	Asure Software Inc Common Stock	United States	Technology	EDP Services
CDOR	ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two Common Shares)		Technology	Semiconductors
INTU	Amtech Systems Inc. Common Stock	United States	Technology	Industrial Machinery/Components
UEPS	Atlantic Power Corporation Ordinary Shares (Canada)	United States	Energy	Electric Utilities: Central
GSMG	Altimar Acquisition Corporation Class A Ordinary Shares	United States	Finance	Investment Managers
STAR	America First Multifamily Investors L.P. Beneficial Unit Certificates (BUCs) representing Limited Partnership Interests	United States	Finance	Finance: Consumer Services
BPY	Atlas Corp. Common Shares	Hong Kong	Transportation	Marine Transportation
ALTG	Atlas Technical Consultants Inc. Class A Common Stock	United States	Consumer Services	Professional Services
EGRX	Alphatec Holdings Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
CXH	A10 Networks Inc. Common Stock		Technology	Computer Communications Equipment
ALKS	Anterix Inc. Common Stock	United States	Public Utilities	Telecommunications Equipment
KALV	Adtalem Global Education Inc. Common Stock	United States	Consumer Services	Other Consumer Services
DXCM	Athene Holding Ltd. Class A Common Shares	Bermuda	Finance	Life Insurance
STIC	Athira Pharma Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
IMKTA	Alterity Therapeutics Limited American Depositary Shares	Australia	Health Care	Major Pharmaceuticals
PTPI	Autohome Inc. American Depositary Shares each representing one class A ordinary share.		Technology	EDP Services
CVS	Athersys Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
VTN	Allegheny Technologies Incorporated Common Stock	United States	Basic Industries	Steel/Iron Ore
AWF	ATIF Holdings Limited Ordinary Shares	China	Consumer Services	Professional Services
SNV	Atkore International Group Inc. Common Stock	United States	Miscellaneous	Industrial Machinery/Components
AUB	Atlanticus Holdings Corporation Common Stock	United States	Finance	Finance: Consumer Services
MSTR	Ames National Corporation Common Stock	United States	Finance	Major Banks
GAB	180 Life Sciences Corp. Common Stock	United States	Health Care	Major Pharmaceuticals
PAYS	ATN International Inc. Common Stock	United States	Public Utilities	Telecommunications Equipment
CYBR	Actinium Pharmaceuticals Inc. (Delaware) Common Stock	United States	Health Care	Major Pharmaceuticals
BLD	Athenex Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
CIDM	Atmos Energy Corporation Common Stock	United States	Public Utilities	Oil/Gas Transmission
ADUS	Atomera Incorporated Common Stock	United States	Technology	Semiconductors
KSS	Atossa Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
DRE	AptarGroup Inc. Common Stock	United States	Consumer Non-Durables	Plastic Products
CSLT	Atara Biotherapeutics Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
VTA	AtriCure Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
TRNS	Atrion Corporation Common Stock	United States	Health Care	Medical/Dental Instruments
GTE	Astronics Corporation Common Stock	United States	Capital Goods	Military/Government/Technical
SPTN	Antares Pharma Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
TER	Air Transport Services Group Inc	United States	Transportation	Air Freight/Delivery Services
NIE	Atento S.A. Ordinary Shares		Public Utilities	Telecommunications Equipment
MMYT	Altice USA Inc. Class A Common Stock	United States	Consumer Services	Television Services
MVT	Activision Blizzard Inc. Common Stock	United States	Technology	Computer Software: Prepackaged Software
JBLU	Avenue Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
EDIT	AngloGold Ashanti Limited Common Stock	South Africa	Basic Industries	Precious Metals
TRXC	Atlantic Union Bankshares Corporation Common Stock	United States	Finance	Major Banks
LNT	Auburn National Bancorporation Inc. Common Stock	United States	Finance	Major Banks
RNGR	AudioCodes Ltd. Common Stock	Israel	Public Utilities	Telecommunications Equipment
ASLE	Golden Minerals Company Common Stock	United States	Basic Industries	Precious Metals
MET	Aurinia Pharmaceuticals Inc Ordinary Shares	Canada	Health Care	Major Pharmaceuticals
VBLT	Autolus Therapeutics plc American Depositary Share	United Kingdom	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
HTGM	AutoWeb Inc. Common Stock	United States	Technology	Computer Software: Programming Data Processing
BATRA	Applied UV Inc. Common Stock	United States	Consumer Durables	Building Products
AVAN	Yamana Gold Inc. Ordinary Shares (Canada)	Canada	Basic Industries	Precious Metals
HT	Avista Corporation Common Stock	United States	Public Utilities	Power Generation
TAK	Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares)		Finance	Commercial Banks
LSXMK	Avanti Acquisition Corp. Class A Ordinary Shares	Cayman Islands	Finance	Business Services
FOUR	AeroVironment Inc. Common Stock	United States	Capital Goods	Aerospace
ATAC	AvalonBay Communities Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
